timestep,month,year,kaoma_precip,min_temp,max_temp
10667,12,889.0,122.1,17.2,26.0
10668,1,890.0,194.5,17.8,26.3
10669,2,890.0,89.2,17.5,27.6
10670,3,890.0,75.0,16.8,27.1
10671,4,890.0,0.0,13.5,26.0
10672,5,890.0,0.0,10.2,24.6
10673,6,890.0,0.0,7.1,21.5
10674,7,890.0,0.0,8.7,24.5
10675,8,890.0,0.0,8.9,26.7
10676,9,890.0,0.0,13.9,29.7
10677,10,890.0,14.0,17.6,33.2
10678,11,890.0,166.5,15.8,29.6
10679,12,890.0,203.3,17.3,30.2
10680,1,891.0,242.5,17.8,26.3
10681,2,891.0,70.8,17.2,26.8
10682,3,891.0,88.8,15.3,28.0
10683,4,891.0,10.1,17.0,26.0
10684,5,891.0,0.0,11.1,25.6
10685,6,891.0,0.0,10.6,26.0
10686,7,891.0,0.0,8.7,24.5
10687,8,891.0,0.0,9.9,25.5
10688,9,891.0,11.8,15.3,30.1
10689,10,891.0,57.9,17.6,33.2
10690,11,891.0,130.6,18.1,31.2
10691,12,891.0,40.9,17.0,26.0
10692,1,892.0,143.3,16.4,27.7
10693,2,892.0,174.2,17.5,27.6
10694,3,892.0,54.8,16.8,27.1
10695,4,892.0,12.4,15.8,27.3
10696,5,892.0,0.0,11.3,25.2
10697,6,892.0,0.0,10.6,26.0
10698,7,892.0,0.0,7.6,23.3
10699,8,892.0,2.8,9.9,25.5
10700,9,892.0,0.0,15.3,30.5
10701,10,892.0,38.2,16.8,29.6
10702,11,892.0,75.9,15.8,29.6
10703,12,892.0,339.7,17.0,26.0
10704,1,893.0,268.1,17.0,27.0
10705,2,893.0,310.8,17.2,26.8
10706,3,893.0,92.3,16.9,26.7
10707,4,893.0,204.8,15.8,27.3
10708,5,893.0,0.0,10.4,26.0
10709,6,893.0,0.0,7.7,23.9
10710,7,893.0,0.0,9.6,22.7
10711,8,893.0,2.8,11.2,27.5
10712,9,893.0,0.0,15.3,30.5
10713,10,893.0,89.7,16.2,31.2
10714,11,893.0,163.0,15.8,29.6
10715,12,893.0,40.9,17.8,27.7
10716,1,894.0,263.4,17.0,27.0
10717,2,894.0,60.3,17.9,26.5
10718,3,894.0,116.6,16.9,26.7
10719,4,894.0,4.6,13.5,26.0
10720,5,894.0,0.0,10.9,23.6
10721,6,894.0,0.0,7.1,21.5
10722,7,894.0,0.0,8.2,24.7
10723,8,894.0,0.0,11.2,27.5
10724,9,894.0,0.0,15.3,30.5
10725,10,894.0,47.6,16.2,31.2
10726,11,894.0,100.9,18.4,31.3
10727,12,894.0,218.3,17.2,26.0
10728,1,895.0,204.8,16.9,28.6
10729,2,895.0,261.0,17.1,27.9
10730,3,895.0,1.3,16.9,26.7
10731,4,895.0,0.0,13.5,26.0
10732,5,895.0,0.0,11.1,25.6
10733,6,895.0,0.0,11.0,25.5
10734,7,895.0,0.0,9.4,24.9
10735,8,895.0,0.0,9.9,25.5
10736,9,895.0,20.8,13.3,28.9
10737,10,895.0,124.6,16.9,27.9
10738,11,895.0,140.0,18.2,30.0
10739,12,895.0,144.9,17.8,27.7
10740,1,896.0,194.5,16.4,27.7
10741,2,896.0,261.0,14.9,27.0
10742,3,896.0,53.8,16.9,26.7
10743,4,896.0,21.1,15.1,26.3
10744,5,896.0,0.0,12.8,28.4
10745,6,896.0,0.0,10.6,26.0
10746,7,896.0,0.0,7.6,23.3
10747,8,896.0,0.4,11.2,27.5
10748,9,896.0,0.0,13.9,29.7
10749,10,896.0,167.0,16.9,27.9
10750,11,896.0,232.5,17.4,31.2
10751,12,896.0,260.0,17.3,30.2
10752,1,897.0,52.6,16.4,27.7
10753,2,897.0,174.2,17.9,26.5
10754,3,897.0,30.8,16.9,26.7
10755,4,897.0,0.0,13.5,26.0
10756,5,897.0,0.0,10.9,23.6
10757,6,897.0,0.0,7.7,23.9
10758,7,897.0,0.0,8.2,24.7
10759,8,897.0,0.0,8.9,26.7
10760,9,897.0,0.0,14.4,31.0
10761,10,897.0,48.6,16.2,31.2
10762,11,897.0,100.9,18.4,31.3
10763,12,897.0,208.6,17.3,30.2
10764,1,898.0,268.1,17.0,27.0
10765,2,898.0,78.1,17.5,27.6
10766,3,898.0,116.6,15.3,28.0
10767,4,898.0,0.0,15.7,26.0
10768,5,898.0,0.0,11.1,25.6
10769,6,898.0,0.0,7.1,21.9
10770,7,898.0,0.0,7.6,23.3
10771,8,898.0,0.0,8.9,26.7
10772,9,898.0,13.5,15.3,30.1
10773,10,898.0,27.5,17.6,33.2
10774,11,898.0,293.2,15.8,29.6
10775,12,898.0,317.2,17.8,27.7
10776,1,899.0,199.5,17.8,26.3
10777,2,899.0,78.1,17.1,27.9
10778,3,899.0,53.8,16.9,26.7
10779,4,899.0,22.3,15.1,26.3
10780,5,899.0,0.0,10.2,24.6
10781,6,899.0,0.0,11.0,25.5
10782,7,899.0,0.0,9.6,22.7
10783,8,899.0,0.0,10.1,26.1
10784,9,899.0,2.3,13.9,29.7
10785,10,899.0,57.9,16.2,31.2
10786,11,899.0,58.9,18.4,31.3
10787,12,899.0,190.2,17.0,26.0
10788,1,900.0,102.0,16.9,28.6
10789,2,900.0,209.1,14.9,27.0
10790,3,900.0,30.9,15.3,28.0
10791,4,900.0,0.0,17.0,26.0
10792,5,900.0,10.7,11.3,25.2
10793,6,900.0,0.0,7.7,23.9
10794,7,900.0,0.0,7.6,23.3
10795,8,900.0,2.8,9.9,25.5
10796,9,900.0,13.5,15.3,30.1
10797,10,900.0,57.9,14.5,29.0
10798,11,900.0,232.5,18.1,31.2
10799,12,900.0,40.9,17.2,26.0
10800,1,901.0,165.3,16.4,27.7
10801,2,901.0,89.2,17.2,26.8
10802,3,901.0,120.3,16.8,28.5
10803,4,901.0,13.7,17.0,26.0
10804,5,901.0,1.4,10.4,26.0
10805,6,901.0,0.0,11.0,25.5
10806,7,901.0,0.0,8.2,24.7
10807,8,901.0,0.0,8.9,26.7
10808,9,901.0,11.0,15.3,30.1
10809,10,901.0,15.6,17.6,33.2
10810,11,901.0,163.0,15.8,29.6
10811,12,901.0,203.3,17.3,30.2
10812,1,902.0,177.8,17.0,27.0
10813,2,902.0,227.8,14.9,27.0
10814,3,902.0,59.7,16.9,26.7
10815,4,902.0,204.8,15.8,27.3
10816,5,902.0,0.0,10.2,24.6
10817,6,902.0,0.0,7.1,21.9
10818,7,902.0,0.0,8.7,24.5
10819,8,902.0,0.0,9.0,23.0
10820,9,902.0,12.0,15.3,30.1
10821,10,902.0,41.1,16.2,31.2
10822,11,902.0,130.6,17.4,31.2
10823,12,902.0,339.7,17.0,26.0
10824,1,903.0,219.4,16.9,28.6
10825,2,903.0,41.0,17.1,27.9
10826,3,903.0,48.3,16.6,27.5
10827,4,903.0,0.0,15.7,26.0
10828,5,903.0,0.0,10.4,26.0
10829,6,903.0,0.0,7.1,21.9
10830,7,903.0,0.0,8.2,24.7
10831,8,903.0,0.0,9.0,23.0
10832,9,903.0,0.0,13.9,29.7
10833,10,903.0,57.9,15.9,31.1
10834,11,903.0,109.1,18.4,31.3
10835,12,903.0,208.6,17.3,30.2
10836,1,904.0,149.9,17.8,26.3
10837,2,904.0,203.7,17.1,27.9
10838,3,904.0,30.8,15.3,28.0
10839,4,904.0,0.0,17.0,26.0
10840,5,904.0,0.0,11.1,25.6
10841,6,904.0,0.0,7.7,23.9
10842,7,904.0,0.0,8.7,24.5
10843,8,904.0,0.0,9.9,25.5
10844,9,904.0,0.0,13.9,29.7
10845,10,904.0,99.1,16.9,27.9
10846,11,904.0,98.5,18.2,30.0
10847,12,904.0,286.3,17.8,27.7
10848,1,905.0,102.7,17.0,27.0
10849,2,905.0,181.1,17.1,27.9
10850,3,905.0,91.8,16.6,27.5
10851,4,905.0,0.0,13.7,26.0
10852,5,905.0,10.7,12.8,28.4
10853,6,905.0,0.0,10.6,26.0
10854,7,905.0,0.0,8.7,24.5
10855,8,905.0,2.8,8.9,26.7
10856,9,905.0,0.0,15.3,30.5
10857,10,905.0,54.9,17.6,33.2
10858,11,905.0,109.9,18.4,31.3
10859,12,905.0,190.2,17.0,26.0
10860,1,906.0,219.4,16.9,28.6
10861,2,906.0,72.1,17.9,26.5
10862,3,906.0,91.8,16.6,27.5
10863,4,906.0,14.2,15.8,27.3
10864,5,906.0,0.0,10.9,23.6
10865,6,906.0,0.0,10.6,26.0
10866,7,906.0,0.0,8.7,24.5
10867,8,906.0,0.0,8.9,26.7
10868,9,906.0,0.5,14.4,31.0
10869,10,906.0,16.4,17.6,33.2
10870,11,906.0,71.4,18.1,31.2
10871,12,906.0,122.1,17.3,30.2
10872,1,907.0,52.6,17.0,27.0
10873,2,907.0,70.8,17.9,26.5
10874,3,907.0,88.8,15.3,28.0
10875,4,907.0,15.0,15.8,27.3
10876,5,907.0,0.0,11.1,25.6
10877,6,907.0,0.0,7.1,21.9
10878,7,907.0,0.0,8.7,24.5
10879,8,907.0,0.0,9.0,23.0
10880,9,907.0,0.0,15.3,30.5
10881,10,907.0,48.2,16.2,31.2
10882,11,907.0,84.7,18.1,31.2
10883,12,907.0,208.1,17.3,30.2
10884,1,908.0,219.1,16.9,28.6
10885,2,908.0,261.0,17.9,26.5
10886,3,908.0,78.3,15.3,28.0
10887,4,908.0,0.0,17.0,26.0
10888,5,908.0,0.0,12.8,28.4
10889,6,908.0,0.0,11.0,25.5
10890,7,908.0,0.0,8.2,24.7
10891,8,908.0,0.4,9.9,25.5
10892,9,908.0,0.5,14.4,31.0
10893,10,908.0,97.8,16.9,27.9
10894,11,908.0,112.7,17.4,31.2
10895,12,908.0,122.1,17.0,26.0
10896,1,909.0,253.1,16.4,27.7
10897,2,909.0,320.7,14.9,27.0
10898,3,909.0,179.3,16.9,26.7
10899,4,909.0,7.7,13.5,26.0
10900,5,909.0,0.0,11.3,25.2
10901,6,909.0,0.0,10.6,26.0
10902,7,909.0,0.0,8.7,24.5
10903,8,909.0,0.0,9.0,23.0
10904,9,909.0,13.5,15.3,30.1
10905,10,909.0,41.1,16.2,31.2
10906,11,909.0,232.5,17.4,31.2
10907,12,909.0,111.6,17.0,26.0
10908,1,910.0,242.5,16.9,28.6
10909,2,910.0,170.2,17.9,26.5
10910,3,910.0,30.8,16.8,27.1
10911,4,910.0,0.0,17.0,26.0
10912,5,910.0,0.0,10.2,24.6
10913,6,910.0,0.0,10.6,26.0
10914,7,910.0,0.0,8.7,24.5
10915,8,910.0,0.0,9.9,25.5
10916,9,910.0,0.0,13.9,29.7
10917,10,910.0,188.8,16.2,31.2
10918,11,910.0,232.5,15.8,29.6
10919,12,910.0,222.2,17.8,27.7
10920,1,911.0,263.4,17.0,27.0
10921,2,911.0,165.4,14.9,27.0
10922,3,911.0,0.0,16.6,27.5
10923,4,911.0,0.4,15.7,26.0
10924,5,911.0,0.0,12.8,28.4
10925,6,911.0,0.0,11.0,25.5
10926,7,911.0,0.0,8.7,24.5
10927,8,911.0,0.0,11.2,27.5
10928,9,911.0,0.0,14.4,31.0
10929,10,911.0,57.9,17.6,33.2
10930,11,911.0,84.7,18.2,30.0
10931,12,911.0,111.6,17.0,26.0
10932,1,912.0,269.5,17.0,27.0
10933,2,912.0,209.1,14.9,27.0
10934,3,912.0,55.9,16.8,27.1
10935,4,912.0,5.6,17.0,26.0
10936,5,912.0,0.0,10.2,24.6
10937,6,912.0,0.0,7.7,23.9
10938,7,912.0,0.0,7.6,23.3
10939,8,912.0,0.0,9.9,25.5
10940,9,912.0,6.1,13.9,29.7
10941,10,912.0,22.2,17.6,33.2
10942,11,912.0,75.9,15.8,29.6
10943,12,912.0,339.7,17.0,26.0
10944,1,913.0,269.5,17.0,27.0
10945,2,913.0,70.8,14.9,27.0
10946,3,913.0,14.5,16.8,28.5
10947,4,913.0,0.0,15.7,26.0
10948,5,913.0,0.0,10.4,26.0
10949,6,913.0,0.0,11.0,25.5
10950,7,913.0,0.0,8.5,22.4
10951,8,913.0,0.0,9.0,23.0
10952,9,913.0,0.0,13.9,29.7
10953,10,913.0,48.6,16.2,31.2
10954,11,913.0,58.9,18.2,30.0
10955,12,913.0,139.3,17.8,27.7
10956,1,914.0,263.4,17.0,27.0
10957,2,914.0,261.0,14.9,27.0
10958,3,914.0,78.3,16.8,27.1
10959,4,914.0,0.0,15.7,26.0
10960,5,914.0,0.0,10.4,26.0
10961,6,914.0,0.0,7.1,21.9
10962,7,914.0,0.0,7.6,23.3
10963,8,914.0,0.0,11.2,27.5
10964,9,914.0,54.0,13.3,28.9
10965,10,914.0,47.6,16.2,31.2
10966,11,914.0,76.1,17.4,31.2
10967,12,914.0,356.5,17.8,27.7
10968,1,915.0,194.5,17.0,27.0
10969,2,915.0,24.3,17.2,26.8
10970,3,915.0,179.3,16.9,26.7
10971,4,915.0,0.4,15.7,26.0
10972,5,915.0,0.0,12.8,28.4
10973,6,915.0,0.0,7.1,21.5
10974,7,915.0,0.0,8.2,24.7
10975,8,915.0,0.0,8.9,26.7
10976,9,915.0,11.7,15.3,30.1
10977,10,915.0,38.2,16.9,27.9
10978,11,915.0,166.5,15.8,29.6
10979,12,915.0,356.5,17.2,26.0
10980,1,916.0,199.6,17.0,27.0
10981,2,916.0,194.3,17.2,26.8
10982,3,916.0,88.8,15.3,28.0
10983,4,916.0,19.8,13.5,26.0
10984,5,916.0,0.0,10.4,26.0
10985,6,916.0,0.0,7.1,21.5
10986,7,916.0,0.0,8.5,22.4
10987,8,916.0,0.0,10.1,26.1
10988,9,916.0,0.0,14.3,29.8
10989,10,916.0,38.2,16.9,27.9
10990,11,916.0,71.4,18.1,31.2
10991,12,916.0,218.3,17.2,26.0
10992,1,917.0,232.1,17.8,26.3
10993,2,917.0,24.3,17.2,26.8
10994,3,917.0,78.3,15.3,28.0
10995,4,917.0,4.9,13.5,26.0
10996,5,917.0,0.0,11.3,25.2
10997,6,917.0,0.0,11.0,25.5
10998,7,917.0,0.0,8.7,24.5
10999,8,917.0,0.0,11.2,27.5
11000,9,917.0,0.0,15.3,30.5
11001,10,917.0,27.5,16.9,27.9
11002,11,917.0,84.7,18.1,31.2
11003,12,917.0,222.2,17.2,26.0
11004,1,918.0,242.5,16.4,27.7
11005,2,918.0,203.7,17.9,26.5
11006,3,918.0,179.3,16.6,27.5
11007,4,918.0,10.1,13.7,26.0
11008,5,918.0,0.0,11.1,25.6
11009,6,918.0,0.0,7.1,21.9
11010,7,918.0,0.0,8.5,22.4
11011,8,918.0,0.0,9.0,23.0
11012,9,918.0,0.0,13.9,29.7
11013,10,918.0,99.1,14.5,29.0
11014,11,918.0,58.9,18.4,31.3
11015,12,918.0,339.7,17.0,26.0
11016,1,919.0,165.3,16.4,27.7
11017,2,919.0,170.2,17.2,26.8
11018,3,919.0,179.0,16.8,27.1
11019,4,919.0,14.2,13.5,26.0
11020,5,919.0,10.7,11.1,25.6
11021,6,919.0,0.0,7.1,21.5
11022,7,919.0,0.0,7.6,23.3
11023,8,919.0,2.0,8.9,26.7
11024,9,919.0,0.0,15.3,30.5
11025,10,919.0,47.6,16.2,31.2
11026,11,919.0,162.2,18.2,30.0
11027,12,919.0,203.3,17.3,30.2
11028,1,920.0,177.8,17.8,26.3
11029,2,920.0,209.1,17.5,27.6
11030,3,920.0,0.0,16.6,27.5
11031,4,920.0,5.3,13.5,26.0
11032,5,920.0,0.0,10.9,23.6
11033,6,920.0,0.0,10.6,26.0
11034,7,920.0,0.0,8.5,22.4
11035,8,920.0,0.0,10.1,26.1
11036,9,920.0,13.5,15.3,30.1
11037,10,920.0,57.9,15.9,31.1
11038,11,920.0,204.5,18.2,30.0
11039,12,920.0,142.5,17.3,30.2
11040,1,921.0,283.6,17.8,26.3
11041,2,921.0,47.1,17.5,27.6
11042,3,921.0,97.6,15.3,28.0
11043,4,921.0,12.4,15.8,27.3
11044,5,921.0,0.0,12.8,28.4
11045,6,921.0,0.0,7.1,21.9
11046,7,921.0,0.0,8.2,24.7
11047,8,921.0,7.3,8.9,26.7
11048,9,921.0,3.8,13.9,29.7
11049,10,921.0,54.9,14.5,29.0
11050,11,921.0,150.9,18.2,30.0
11051,12,921.0,208.1,17.3,30.2
11052,1,922.0,242.5,17.8,26.3
11053,2,922.0,60.5,17.5,27.6
11054,3,922.0,53.8,16.9,26.7
11055,4,922.0,0.0,15.7,26.0
11056,5,922.0,0.0,10.2,24.6
11057,6,922.0,0.0,10.6,26.0
11058,7,922.0,0.0,8.7,24.5
11059,8,922.0,0.0,8.9,26.7
11060,9,922.0,11.8,15.3,30.1
11061,10,922.0,41.1,16.2,31.2
11062,11,922.0,128.9,18.1,31.2
11063,12,922.0,208.6,17.3,30.2
11064,1,923.0,219.4,16.9,28.6
11065,2,923.0,70.8,17.9,26.5
11066,3,923.0,0.8,16.6,27.5
11067,4,923.0,0.0,17.0,26.0
11068,5,923.0,0.0,11.1,25.6
11069,6,923.0,0.0,7.1,21.9
11070,7,923.0,0.0,8.2,24.7
11071,8,923.0,0.0,9.9,25.5
11072,9,923.0,24.3,13.3,28.9
11073,10,923.0,96.1,14.5,29.0
11074,11,923.0,128.9,15.8,29.6
11075,12,923.0,40.9,17.3,30.2
11076,1,924.0,149.9,17.8,26.3
11077,2,924.0,272.9,17.9,26.5
11078,3,924.0,59.7,16.9,26.7
11079,4,924.0,10.1,15.8,27.3
11080,5,924.0,11.0,10.2,24.6
11081,6,924.0,0.0,7.1,21.9
11082,7,924.0,0.0,8.2,24.7
11083,8,924.0,0.0,9.9,25.5
11084,9,924.0,0.0,13.9,29.7
11085,10,924.0,48.2,16.2,31.2
11086,11,924.0,162.2,18.1,31.2
11087,12,924.0,228.4,17.3,30.2
11088,1,925.0,286.6,17.8,26.3
11089,2,925.0,123.8,17.1,27.9
11090,3,925.0,177.7,16.6,27.5
11091,4,925.0,21.1,15.1,26.3
11092,5,925.0,0.0,11.3,25.2
11093,6,925.0,0.0,7.7,23.9
11094,7,925.0,0.0,8.5,22.4
11095,8,925.0,0.0,9.0,23.0
11096,9,925.0,19.2,15.3,30.1
11097,10,925.0,41.1,16.2,31.2
11098,11,925.0,231.4,18.1,31.2
11099,12,925.0,158.0,17.3,30.2
11100,1,926.0,204.8,16.4,27.7
11101,2,926.0,103.6,14.9,27.0
11102,3,926.0,14.5,15.3,28.0
11103,4,926.0,0.0,13.5,26.0
11104,5,926.0,0.0,10.9,23.6
11105,6,926.0,0.0,11.0,25.5
11106,7,926.0,0.0,8.5,22.4
11107,8,926.0,32.5,11.5,27.2
11108,9,926.0,11.7,15.3,30.1
11109,10,926.0,97.8,16.9,27.9
11110,11,926.0,124.2,18.4,31.3
11111,12,926.0,185.5,17.8,27.7
11112,1,927.0,286.6,16.9,28.6
11113,2,927.0,165.4,17.2,26.8
11114,3,927.0,179.0,16.8,28.5
11115,4,927.0,0.0,17.0,26.0
11116,5,927.0,0.0,12.8,28.4
11117,6,927.0,0.0,7.1,21.9
11118,7,927.0,0.0,7.6,23.3
11119,8,927.0,0.0,8.9,26.7
11120,9,927.0,0.2,14.3,29.8
11121,10,927.0,31.3,16.9,27.9
11122,11,927.0,124.2,18.4,31.3
11123,12,927.0,185.5,17.2,26.0
11124,1,928.0,279.1,16.4,27.7
11125,2,928.0,218.5,17.5,27.6
11126,3,928.0,51.5,16.8,27.1
11127,4,928.0,6.0,15.7,26.0
11128,5,928.0,0.0,12.8,28.4
11129,6,928.0,0.0,7.7,23.9
11130,7,928.0,0.0,7.6,23.3
11131,8,928.0,0.0,10.1,26.1
11132,9,928.0,0.2,14.3,29.8
11133,10,928.0,124.6,14.5,29.0
11134,11,928.0,128.9,18.4,31.3
11135,12,928.0,139.3,17.8,27.7
11136,1,929.0,219.4,16.9,28.6
11137,2,929.0,20.4,17.2,26.8
11138,3,929.0,91.8,16.6,27.5
11139,4,929.0,4.9,17.0,26.0
11140,5,929.0,0.0,10.9,23.6
11141,6,929.0,0.0,7.1,21.5
11142,7,929.0,0.0,9.6,22.7
11143,8,929.0,0.4,9.0,23.0
11144,9,929.0,24.3,13.3,28.9
11145,10,929.0,167.0,16.8,29.6
11146,11,929.0,128.9,18.2,30.0
11147,12,929.0,159.2,17.0,26.0
11148,1,930.0,263.4,17.0,27.0
11149,2,930.0,170.2,17.2,26.8
11150,3,930.0,50.5,16.8,27.1
11151,4,930.0,0.4,15.7,26.0
11152,5,930.0,0.0,10.4,26.0
11153,6,930.0,0.0,7.1,21.9
11154,7,930.0,0.0,8.2,24.7
11155,8,930.0,0.4,9.0,23.0
11156,9,930.0,3.8,14.3,29.8
11157,10,930.0,147.4,15.9,31.1
11158,11,930.0,140.1,18.1,31.2
11159,12,930.0,361.4,17.2,26.0
11160,1,931.0,228.8,17.0,27.0
11161,2,931.0,24.3,17.2,26.8
11162,3,931.0,59.7,16.9,26.7
11163,4,931.0,12.4,15.1,26.3
11164,5,931.0,0.0,11.3,25.2
11165,6,931.0,0.0,7.1,21.5
11166,7,931.0,0.0,9.6,22.7
11167,8,931.0,0.0,11.2,27.5
11168,9,931.0,0.0,14.4,31.0
11169,10,931.0,57.9,15.9,31.1
11170,11,931.0,124.2,18.4,31.3
11171,12,931.0,317.2,17.2,26.0
11172,1,932.0,316.4,17.8,26.3
11173,2,932.0,41.0,17.1,27.9
11174,3,932.0,92.3,15.3,28.0
11175,4,932.0,1.1,15.7,26.0
11176,5,932.0,0.0,10.9,23.6
11177,6,932.0,0.0,7.7,23.9
11178,7,932.0,0.0,8.5,22.4
11179,8,932.0,0.0,10.1,26.1
11180,9,932.0,23.2,13.3,28.9
11181,10,932.0,99.1,16.8,29.6
11182,11,932.0,112.7,17.4,31.2
11183,12,932.0,114.9,17.2,26.0
11184,1,933.0,164.4,16.4,27.7
11185,2,933.0,170.2,17.9,26.5
11186,3,933.0,91.8,16.8,28.5
11187,4,933.0,13.7,15.8,27.3
11188,5,933.0,0.0,12.8,28.4
11189,6,933.0,0.0,7.1,21.5
11190,7,933.0,0.0,8.5,22.4
11191,8,933.0,0.0,10.1,26.1
11192,9,933.0,12.0,15.3,30.1
11193,10,933.0,124.6,15.9,31.1
11194,11,933.0,98.5,15.8,29.6
11195,12,933.0,178.8,17.3,30.2
11196,1,934.0,199.6,16.9,28.6
11197,2,934.0,24.3,17.2,26.8
11198,3,934.0,91.8,16.9,26.7
11199,4,934.0,204.8,15.8,27.3
11200,5,934.0,10.7,10.9,23.6
11201,6,934.0,0.0,7.1,21.5
11202,7,934.0,0.0,7.6,23.3
11203,8,934.0,7.3,8.9,26.7
11204,9,934.0,0.0,13.9,29.7
11205,10,934.0,99.1,16.9,27.9
11206,11,934.0,144.8,18.2,30.0
11207,12,934.0,361.4,17.2,26.0
11208,1,935.0,268.1,17.0,27.0
11209,2,935.0,209.1,17.2,26.8
11210,3,935.0,53.8,16.9,26.7
11211,4,935.0,7.7,13.5,26.0
11212,5,935.0,0.0,10.9,23.6
11213,6,935.0,0.0,11.0,25.5
11214,7,935.0,0.0,8.7,24.5
11215,8,935.0,0.0,8.9,26.7
11216,9,935.0,0.0,14.4,31.0
11217,10,935.0,147.4,14.5,29.0
11218,11,935.0,140.1,17.4,31.2
11219,12,935.0,361.4,17.2,26.0
11220,1,936.0,52.6,17.0,27.0
11221,2,936.0,181.1,17.5,27.6
11222,3,936.0,92.3,15.3,28.0
11223,4,936.0,4.5,15.7,26.0
11224,5,936.0,0.0,10.2,24.6
11225,6,936.0,0.0,10.6,26.0
11226,7,936.0,0.0,8.2,24.7
11227,8,936.0,0.0,9.0,23.0
11228,9,936.0,20.8,13.3,28.9
11229,10,936.0,14.0,17.6,33.2
11230,11,936.0,162.2,17.4,31.2
11231,12,936.0,317.2,17.2,26.0
11232,1,937.0,164.4,16.4,27.7
11233,2,937.0,165.4,17.9,26.5
11234,3,937.0,95.1,15.3,28.0
11235,4,937.0,5.4,17.0,26.0
11236,5,937.0,0.0,12.8,28.4
11237,6,937.0,0.0,7.1,21.5
11238,7,937.0,0.0,8.5,22.4
11239,8,937.0,0.0,11.2,27.5
11240,9,937.0,7.6,14.4,31.0
11241,10,937.0,124.6,15.9,31.1
11242,11,937.0,140.0,17.4,31.2
11243,12,937.0,317.2,17.0,26.0
11244,1,938.0,165.3,16.4,27.7
11245,2,938.0,261.0,17.1,27.9
11246,3,938.0,0.0,16.9,26.7
11247,4,938.0,14.2,13.5,26.0
11248,5,938.0,0.0,11.1,25.6
11249,6,938.0,0.0,10.6,26.0
11250,7,938.0,0.0,7.6,23.3
11251,8,938.0,2.8,9.0,23.0
11252,9,938.0,0.0,14.3,29.8
11253,10,938.0,55.2,16.9,27.9
11254,11,938.0,162.2,18.2,30.0
11255,12,938.0,158.0,17.0,26.0
11256,1,939.0,177.8,17.0,27.0
11257,2,939.0,174.2,17.9,26.5
11258,3,939.0,54.8,16.9,26.7
11259,4,939.0,5.4,13.5,26.0
11260,5,939.0,0.0,12.8,28.4
11261,6,939.0,0.0,7.1,21.9
11262,7,939.0,0.0,9.4,24.9
11263,8,939.0,0.0,8.9,26.7
11264,9,939.0,0.0,14.4,31.0
11265,10,939.0,15.6,17.6,33.2
11266,11,939.0,241.6,18.1,31.2
11267,12,939.0,222.2,17.8,27.7
11268,1,940.0,232.1,17.8,26.3
11269,2,940.0,181.1,17.1,27.9
11270,3,940.0,59.7,16.9,26.7
11271,4,940.0,0.0,17.0,26.0
11272,5,940.0,0.0,10.2,24.6
11273,6,940.0,0.0,7.1,21.9
11274,7,940.0,0.0,8.2,24.7
11275,8,940.0,0.0,11.2,27.5
11276,9,940.0,3.8,14.3,29.8
11277,10,940.0,48.6,16.2,31.2
11278,11,940.0,195.9,17.4,31.2
11279,12,940.0,228.4,17.2,26.0
11280,1,941.0,316.4,16.9,28.6
11281,2,941.0,89.2,17.1,27.9
11282,3,941.0,91.8,16.8,28.5
11283,4,941.0,13.7,17.0,26.0
11284,5,941.0,11.0,10.2,24.6
11285,6,941.0,0.0,10.6,26.0
11286,7,941.0,0.0,7.6,23.3
11287,8,941.0,0.0,10.1,26.1
11288,9,941.0,23.2,13.3,28.9
11289,10,941.0,48.6,16.2,31.2
11290,11,941.0,293.2,18.4,31.3
11291,12,941.0,115.5,17.0,26.0
11292,1,942.0,316.4,17.0,27.0
11293,2,942.0,89.2,17.9,26.5
11294,3,942.0,179.3,16.8,27.1
11295,4,942.0,11.2,15.7,26.0
11296,5,942.0,0.0,10.9,23.6
11297,6,942.0,0.0,7.7,23.9
11298,7,942.0,0.0,8.2,24.7
11299,8,942.0,0.0,11.2,27.5
11300,9,942.0,2.3,13.9,29.7
11301,10,942.0,31.3,16.2,31.2
11302,11,942.0,195.9,18.1,31.2
11303,12,942.0,144.9,17.2,26.0
11304,1,943.0,279.1,17.8,26.3
11305,2,943.0,218.5,17.5,27.6
11306,3,943.0,97.6,16.9,26.7
11307,4,943.0,0.0,13.5,26.0
11308,5,943.0,0.0,12.8,28.4
11309,6,943.0,0.0,10.6,26.0
11310,7,943.0,0.0,8.5,22.4
11311,8,943.0,0.0,9.9,25.5
11312,9,943.0,16.8,15.3,30.1
11313,10,943.0,97.8,14.5,29.0
11314,11,943.0,150.9,18.2,30.0
11315,12,943.0,106.7,17.8,27.7
11316,1,944.0,242.5,16.9,28.6
11317,2,944.0,70.8,17.2,26.8
11318,3,944.0,55.9,16.8,27.1
11319,4,944.0,12.4,15.8,27.3
11320,5,944.0,0.0,11.3,25.2
11321,6,944.0,0.0,7.1,21.5
11322,7,944.0,0.0,9.4,24.9
11323,8,944.0,0.0,8.9,26.7
11324,9,944.0,3.8,15.3,30.5
11325,10,944.0,97.8,16.8,29.6
11326,11,944.0,140.0,15.8,29.6
11327,12,944.0,158.0,17.0,26.0
11328,1,945.0,199.5,16.4,27.7
11329,2,945.0,72.1,17.2,26.8
11330,3,945.0,0.8,16.6,27.5
11331,4,945.0,5.4,13.5,26.0
