,month,kasempa_precip,kaoma_precip,max_temp,min_temp,temp_fill_indicator,year,sample_date
5653,2,96.4,41.0,27.9,17.1,1.0,472.0,02-01-1990
5654,3,34.7,51.5,26.7,16.9,2.0,472.0,03-01-1983
5655,4,73.6,14.2,26.3,15.1,3.0,472.0,04-01-1976
5656,5,0.0,0.0,24.6,10.2,2.0,472.0,05-01-1962
5657,6,0.0,0.0,23.9,7.7,1.0,472.0,06-01-1985
5658,7,0.0,0.0,24.9,9.4,1.0,472.0,07-01-1990
5659,8,0.0,0.0,23.0,9.0,2.0,472.0,08-01-1967
5660,9,38.0,16.8,30.1,15.3,2.0,472.0,09-01-1984
5661,10,146.4,97.8,29.6,16.8,2.0,472.0,10-01-1963
5662,11,110.0,58.9,31.2,17.4,3.0,472.0,11-01-1989
5663,12,355.5,260.0,26.0,17.2,3.0,472.0,12-01-1964
5664,1,250.8,199.5,28.6,16.9,3.0,473.0,01-01-1990
5665,2,148.2,103.6,27.0,14.9,1.0,473.0,02-01-1986
5666,3,182.5,92.3,28.5,16.8,3.0,473.0,03-01-1988
5667,4,0.0,0.0,26.0,17.0,2.0,473.0,04-01-1964
5668,5,0.0,0.0,23.6,10.9,2.0,473.0,05-01-1970
5669,6,0.0,0.0,23.9,7.7,2.0,473.0,06-01-1986
5670,7,0.0,0.0,23.3,7.6,2.0,473.0,07-01-1987
5671,8,0.0,0.4,23.0,9.0,2.0,473.0,08-01-1984
5672,9,0.0,12.0,30.1,15.3,2.0,473.0,09-01-1971
5673,10,126.2,97.8,27.9,16.9,2.0,473.0,10-01-1988
5674,11,212.7,204.5,29.6,15.8,3.0,473.0,11-01-1974
5675,12,148.1,286.3,27.7,17.8,3.0,473.0,12-01-1973
5676,1,254.9,149.9,27.7,16.4,3.0,474.0,01-01-1979
5677,2,169.1,320.7,27.0,14.9,3.0,474.0,02-01-1974
5678,3,161.8,116.6,28.0,15.3,3.0,474.0,03-01-1967
5679,4,4.3,4.6,26.0,13.7,2.0,474.0,04-01-1973
5680,5,0.0,1.4,25.6,11.1,2.0,474.0,05-01-1978
5681,6,0.0,0.0,26.0,10.6,2.0,474.0,06-01-1970
5682,7,0.0,0.0,23.3,7.6,2.0,474.0,07-01-1963
5683,8,0.0,0.0,27.5,11.2,2.0,474.0,08-01-1973
5684,9,7.7,0.0,29.7,13.9,2.0,474.0,09-01-1967
5685,10,62.0,15.6,33.2,17.6,2.0,474.0,10-01-1975
5686,11,139.7,75.9,29.6,15.8,1.0,474.0,11-01-1985
5687,12,355.5,260.0,26.0,17.0,3.0,474.0,12-01-1964
5688,1,268.5,253.1,26.3,17.8,3.0,475.0,01-01-1967
5689,2,195.2,227.8,27.6,17.5,3.0,475.0,02-01-1978
5690,3,337.2,156.7,28.0,15.3,3.0,475.0,03-01-1969
5691,4,4.1,2.6,26.0,13.7,2.0,475.0,04-01-1966
5692,5,0.0,0.0,25.6,11.1,2.0,475.0,05-01-1971
5693,6,0.0,0.0,25.5,11.0,2.0,475.0,06-01-1974
5694,7,0.0,0.0,22.7,9.6,2.0,475.0,07-01-1967
5695,8,0.0,0.0,26.7,8.9,2.0,475.0,08-01-1961
5696,9,21.2,19.2,30.1,15.3,2.0,475.0,09-01-1970
5697,10,32.6,15.6,33.2,17.6,1.0,475.0,10-01-1990
5698,11,258.6,109.1,31.3,18.4,1.0,475.0,11-01-1982
5699,12,355.5,260.0,26.0,17.0,3.0,475.0,12-01-1964
5700,1,156.3,219.4,28.6,16.9,2.0,476.0,01-01-1968
5701,2,96.4,41.0,27.9,17.1,1.0,476.0,02-01-1990
5702,3,24.5,0.0,27.1,16.8,3.0,476.0,03-01-1963
5703,4,13.2,4.5,26.0,17.0,2.0,476.0,04-01-1983
5704,5,0.0,0.0,25.2,11.3,2.0,476.0,05-01-1964
5705,6,0.0,0.0,23.9,7.7,2.0,476.0,06-01-1984
5706,7,0.0,0.0,23.3,7.6,2.0,476.0,07-01-1989
5707,8,8.1,2.0,26.7,8.9,2.0,476.0,08-01-1972
5708,9,5.3,3.0,29.8,14.3,2.0,476.0,09-01-1968
5709,10,73.5,41.1,31.2,16.2,2.0,476.0,10-01-1989
5710,11,310.4,232.5,31.3,18.4,3.0,476.0,11-01-1963
5711,12,268.4,185.5,27.7,17.8,3.0,476.0,12-01-1987
5712,1,106.7,102.0,28.6,16.9,3.0,477.0,01-01-1972
5713,2,240.3,170.2,27.0,14.9,3.0,477.0,02-01-1980
5714,3,109.3,91.8,28.5,16.8,3.0,477.0,03-01-1977
5715,4,31.8,22.3,26.3,15.1,2.0,477.0,04-01-1967
5716,5,0.0,0.0,26.0,10.4,2.0,477.0,05-01-1972
5717,6,0.0,0.0,25.5,11.0,2.0,477.0,06-01-1967
5718,7,0.0,0.0,24.7,8.2,2.0,477.0,07-01-1961
5719,8,0.0,0.0,26.7,8.9,2.0,477.0,08-01-1961
5720,9,7.8,0.0,29.7,13.9,2.0,477.0,09-01-1975
5721,10,74.1,124.6,27.9,16.9,3.0,477.0,10-01-1961
5722,11,174.0,241.6,31.2,17.4,3.0,477.0,11-01-1983
5723,12,161.2,115.5,26.0,17.2,3.0,477.0,12-01-1963
5724,1,106.7,102.0,28.6,16.9,3.0,478.0,01-01-1972
5725,2,158.9,174.2,26.8,17.2,3.0,478.0,02-01-1972
5726,3,161.8,116.6,28.0,15.3,3.0,478.0,03-01-1967
5727,4,1.0,1.1,26.0,15.7,2.0,478.0,04-01-1988
5728,5,0.0,0.0,25.2,11.3,2.0,478.0,05-01-1971
5729,6,0.0,0.0,21.5,7.1,2.0,478.0,06-01-1973
5730,7,0.0,0.0,24.7,8.2,1.0,478.0,07-01-1985
5731,8,0.0,0.0,26.1,10.1,1.0,478.0,08-01-1990
5732,9,5.5,23.2,28.9,13.3,2.0,478.0,09-01-1989
5733,10,73.5,41.1,31.2,16.2,2.0,478.0,10-01-1989
5734,11,174.0,241.6,31.2,18.1,3.0,478.0,11-01-1983
5735,12,156.5,142.5,27.7,17.8,3.0,478.0,12-01-1965
5736,1,270.8,164.4,27.7,16.4,2.0,479.0,01-01-1975
5737,2,169.6,60.5,27.6,17.5,3.0,479.0,02-01-1984
5738,3,122.0,179.0,26.7,16.9,3.0,479.0,03-01-1980
5739,4,0.0,0.0,26.0,17.0,2.0,479.0,04-01-1964
5740,5,0.0,0.0,28.4,12.8,2.0,479.0,05-01-1989
5741,6,0.0,0.0,26.0,10.6,2.0,479.0,06-01-1973
5742,7,0.0,0.0,24.9,9.4,2.0,479.0,07-01-1961
5743,8,2.3,0.0,25.5,9.9,2.0,479.0,08-01-1970
5744,9,0.0,0.0,29.8,14.3,2.0,479.0,09-01-1978
5745,10,170.3,188.8,29.6,16.8,3.0,479.0,10-01-1978
5746,11,230.1,293.2,30.0,18.2,3.0,479.0,11-01-1978
5747,12,295.9,317.2,27.7,17.8,3.0,479.0,12-01-1970
5748,1,250.8,199.5,27.7,16.4,3.0,480.0,01-01-1990
5749,2,143.3,40.7,27.6,17.5,1.0,480.0,02-01-1982
5750,3,260.2,120.3,28.5,16.8,1.0,480.0,03-01-1990
5751,4,73.6,14.2,26.0,13.7,3.0,480.0,04-01-1976
5752,5,0.0,0.0,23.6,10.9,2.0,480.0,05-01-1976
5753,6,0.0,0.0,21.9,7.1,2.0,480.0,06-01-1987
5754,7,0.0,0.0,24.7,8.2,2.0,480.0,07-01-1963
5755,8,0.0,0.0,25.5,9.9,2.0,480.0,08-01-1963
5756,9,38.0,16.8,30.1,15.3,2.0,480.0,09-01-1984
5757,10,167.8,38.2,31.1,15.9,3.0,480.0,10-01-1970
5758,11,310.4,232.5,30.0,18.2,3.0,480.0,11-01-1963
5759,12,295.3,144.9,26.0,17.0,3.0,480.0,12-01-1977
5760,1,156.3,219.4,28.6,16.9,2.0,481.0,01-01-1968
5761,2,229.7,72.1,27.0,14.9,3.0,481.0,02-01-1979
5762,3,161.8,116.6,28.0,15.3,3.0,481.0,03-01-1967
5763,4,12.4,10.1,26.3,15.1,3.0,481.0,04-01-1963
5764,5,0.0,0.0,25.2,11.3,1.0,481.0,05-01-1985
5765,6,0.0,0.0,21.9,7.1,1.0,481.0,06-01-1981
5766,7,0.0,0.0,22.7,9.6,1.0,481.0,07-01-1982
5767,8,1.0,32.5,27.2,11.5,1.0,481.0,08-01-1982
5768,9,5.3,3.0,30.5,15.3,2.0,481.0,09-01-1968
5769,10,146.6,147.4,27.9,16.9,3.0,481.0,10-01-1969
5770,11,249.5,98.5,31.2,17.4,3.0,481.0,11-01-1987
5771,12,156.5,142.5,26.0,17.0,3.0,481.0,12-01-1965
5772,1,156.3,219.4,28.6,16.9,2.0,482.0,01-01-1968
5773,2,148.2,103.6,27.0,14.9,1.0,482.0,02-01-1986
5774,3,161.8,116.6,27.1,16.8,3.0,482.0,03-01-1967
5775,4,4.3,4.6,26.0,17.0,2.0,482.0,04-01-1973
5776,5,0.0,0.0,28.4,12.8,2.0,482.0,05-01-1961
5777,6,0.0,0.0,23.9,7.7,2.0,482.0,06-01-1973
5778,7,0.0,0.0,24.9,9.4,1.0,482.0,07-01-1990
5779,8,0.0,0.0,25.5,9.9,2.0,482.0,08-01-1961
5780,9,5.6,0.0,30.5,15.3,2.0,482.0,09-01-1961
5781,10,73.5,41.1,31.2,16.2,2.0,482.0,10-01-1989
5782,11,336.9,447.0,29.6,15.8,3.0,482.0,11-01-1968
5783,12,227.9,222.2,27.7,17.8,3.0,482.0,12-01-1989
5784,1,99.0,52.6,27.0,17.0,3.0,483.0,01-01-1973
5785,2,132.5,137.7,27.6,17.5,3.0,483.0,02-01-1971
5786,3,218.7,179.3,28.5,16.8,3.0,483.0,03-01-1978
5787,4,13.2,4.5,26.0,13.7,2.0,483.0,04-01-1983
5788,5,0.0,0.0,28.4,12.8,1.0,483.0,05-01-1990
5789,6,0.0,0.0,25.5,11.0,2.0,483.0,06-01-1962
5790,7,0.0,0.0,22.7,9.6,2.0,483.0,07-01-1970
5791,8,0.0,0.0,23.0,9.0,2.0,483.0,08-01-1987
5792,9,25.7,54.0,30.1,15.3,3.0,483.0,09-01-1987
5793,10,139.8,97.1,27.9,16.9,1.0,483.0,10-01-1982
5794,11,434.2,252.6,31.2,18.1,3.0,483.0,11-01-1962
5795,12,148.1,286.3,26.0,17.0,3.0,483.0,12-01-1973
5796,1,85.4,214.4,28.6,16.9,2.0,484.0,01-01-1984
5797,2,223.2,218.5,27.9,17.1,3.0,484.0,02-01-1963
5798,3,24.5,0.0,28.5,16.8,3.0,484.0,03-01-1963
5799,4,82.4,19.8,26.0,13.7,3.0,484.0,04-01-1978
5800,5,0.0,0.0,26.0,10.4,1.0,484.0,05-01-1980
5801,6,0.0,0.0,25.5,11.0,2.0,484.0,06-01-1975
5802,7,0.0,0.0,24.9,9.4,2.0,484.0,07-01-1987
5803,8,2.3,0.0,27.5,11.2,2.0,484.0,08-01-1970
5804,9,0.0,0.0,29.7,13.9,2.0,484.0,09-01-1988
5805,10,30.0,111.8,31.1,15.9,1.0,484.0,10-01-1981
5806,11,98.9,76.1,31.2,17.4,1.0,484.0,11-01-1981
5807,12,232.8,233.0,26.0,17.2,3.0,484.0,12-01-1983
5808,1,270.8,164.4,27.7,16.4,2.0,485.0,01-01-1975
5809,2,193.9,181.1,27.6,17.5,3.0,485.0,02-01-1968
5810,3,200.2,177.7,26.7,16.9,3.0,485.0,03-01-1976
5811,4,13.2,4.5,26.0,13.5,2.0,485.0,04-01-1983
5812,5,0.0,0.0,28.4,12.8,2.0,485.0,05-01-1984
5813,6,0.0,0.0,21.9,7.1,2.0,485.0,06-01-1973
5814,7,0.0,0.0,24.7,8.2,1.0,485.0,07-01-1985
5815,8,0.0,0.0,26.1,10.1,2.0,485.0,08-01-1979
5816,9,54.5,20.8,28.9,13.3,2.0,485.0,09-01-1976
5817,10,62.0,15.6,33.2,17.6,2.0,485.0,10-01-1975
5818,11,310.4,232.5,31.2,18.1,3.0,485.0,11-01-1963
5819,12,126.1,40.9,26.0,17.2,3.0,485.0,12-01-1986
5820,1,157.4,199.6,27.7,16.4,3.0,486.0,01-01-1983
5821,2,281.6,272.9,26.5,17.9,1.0,486.0,02-01-1981
5822,3,72.1,30.9,28.0,15.3,3.0,486.0,03-01-1974
5823,4,31.8,22.3,26.3,15.1,2.0,486.0,04-01-1967
5824,5,0.0,0.0,25.6,11.1,2.0,486.0,05-01-1984
5825,6,0.0,0.0,21.5,7.1,2.0,486.0,06-01-1978
5826,7,0.0,0.0,23.3,7.6,1.0,486.0,07-01-1981
5827,8,7.0,0.0,25.5,9.9,1.0,486.0,08-01-1985
5828,9,7.7,0.0,30.5,15.3,2.0,486.0,09-01-1967
5829,10,81.6,167.0,27.9,16.9,3.0,486.0,10-01-1979
5830,11,322.7,152.0,30.0,18.2,2.0,486.0,11-01-1961
5831,12,295.3,144.9,26.0,17.0,3.0,486.0,12-01-1977
5832,1,296.3,316.4,27.7,16.4,3.0,487.0,01-01-1966
5833,2,259.9,165.4,27.6,17.5,3.0,487.0,02-01-1966
5834,3,47.4,88.8,28.0,15.3,1.0,487.0,03-01-1982
5835,4,73.6,14.2,26.0,13.7,3.0,487.0,04-01-1976
5836,5,0.0,10.7,23.6,10.9,3.0,487.0,05-01-1965
5837,6,0.0,0.0,21.5,7.1,2.0,487.0,06-01-1989
5838,7,0.0,0.0,22.4,8.5,1.0,487.0,07-01-1980
5839,8,0.0,0.0,26.7,8.9,2.0,487.0,08-01-1983
5840,9,7.7,0.0,29.8,14.3,2.0,487.0,09-01-1967
5841,10,167.8,38.2,31.1,15.9,3.0,487.0,10-01-1970
5842,11,163.6,150.9,30.0,18.2,1.0,487.0,11-01-1986
5843,12,396.5,361.4,26.0,17.0,3.0,487.0,12-01-1962
5844,1,300.9,232.1,26.3,17.8,2.0,488.0,01-01-1969
5845,2,266.0,209.1,27.0,14.9,3.0,488.0,02-01-1961
5846,3,179.3,26.2,28.5,16.8,3.0,488.0,03-01-1989
5847,4,0.0,0.0,26.0,13.5,2.0,488.0,04-01-1965
5848,5,0.0,0.0,28.4,12.8,2.0,488.0,05-01-1989
5849,6,0.0,0.0,26.0,10.6,2.0,488.0,06-01-1978
5850,7,0.0,0.0,24.7,8.2,2.0,488.0,07-01-1970
5851,8,3.3,0.0,26.7,8.9,2.0,488.0,08-01-1968
5852,9,7.7,0.0,29.8,14.3,2.0,488.0,09-01-1973
5853,10,121.7,47.6,31.2,16.2,1.0,488.0,10-01-1985
5854,11,339.6,231.4,29.6,15.8,3.0,488.0,11-01-1979
5855,12,180.8,178.8,26.0,17.2,3.0,488.0,12-01-1967
5856,1,268.5,253.1,27.7,16.4,3.0,489.0,01-01-1967
5857,2,288.9,310.8,27.9,17.1,3.0,489.0,02-01-1977
5858,3,10.9,1.3,27.5,16.6,3.0,489.0,03-01-1964
5859,4,20.4,0.0,26.0,17.0,1.0,489.0,04-01-1980
5860,5,0.0,0.0,23.6,10.9,2.0,489.0,05-01-1970
5861,6,0.0,0.0,23.9,7.7,2.0,489.0,06-01-1986
5862,7,0.0,0.0,22.4,8.5,2.0,489.0,07-01-1975
5863,8,0.0,0.0,27.5,11.2,1.0,489.0,08-01-1981
5864,9,50.3,13.5,30.1,15.3,2.0,489.0,09-01-1972
5865,10,26.3,89.7,33.2,17.6,3.0,489.0,10-01-1974
5866,11,110.0,58.9,31.2,18.1,3.0,489.0,11-01-1989
5867,12,243.9,208.6,30.2,17.3,2.0,489.0,12-01-1968
5868,1,250.4,228.8,27.7,16.4,3.0,490.0,01-01-1962
5869,2,223.2,218.5,27.0,14.9,3.0,490.0,02-01-1963
5870,3,86.4,95.1,26.7,16.9,3.0,490.0,03-01-1984
5871,4,1.0,1.1,26.0,15.7,2.0,490.0,04-01-1988
5872,5,6.0,0.0,23.6,10.9,2.0,490.0,05-01-1988
5873,6,0.0,0.0,23.9,7.7,2.0,490.0,06-01-1989
5874,7,0.0,0.0,24.9,9.4,2.0,490.0,07-01-1972
5875,8,0.0,0.0,26.7,8.9,1.0,490.0,08-01-1986
5876,9,54.5,20.8,28.9,13.3,2.0,490.0,09-01-1976
5877,10,36.6,16.4,33.2,17.6,2.0,490.0,10-01-1977
5878,11,130.2,112.7,31.2,17.4,3.0,490.0,11-01-1972
5879,12,299.4,203.3,30.2,17.3,2.0,490.0,12-01-1969
5880,1,325.2,194.5,27.0,17.0,3.0,491.0,01-01-1964
5881,2,281.6,272.9,26.5,17.9,1.0,491.0,02-01-1981
5882,3,161.8,116.6,27.5,16.6,3.0,491.0,03-01-1967
5883,4,20.4,0.0,26.0,17.0,1.0,491.0,04-01-1980
5884,5,0.0,0.0,26.0,10.4,2.0,491.0,05-01-1961
5885,6,0.0,0.0,23.9,7.7,1.0,491.0,06-01-1985
5886,7,0.0,0.0,23.3,7.6,2.0,491.0,07-01-1967
5887,8,1.0,32.5,27.2,11.5,1.0,491.0,08-01-1982
5888,9,0.0,0.0,30.5,15.3,1.0,491.0,09-01-1985
5889,10,30.0,111.8,31.1,15.9,1.0,491.0,10-01-1981
5890,11,98.9,76.1,31.2,17.4,1.0,491.0,11-01-1981
5891,12,396.5,361.4,26.0,17.0,3.0,491.0,12-01-1962
5892,1,325.2,194.5,27.7,16.4,3.0,492.0,01-01-1964
5893,2,190.8,123.8,27.0,14.9,3.0,492.0,02-01-1969
5894,3,51.8,55.9,27.1,16.8,2.0,492.0,03-01-1987
5895,4,41.0,4.9,26.0,17.0,2.0,492.0,04-01-1972
5896,5,0.0,1.4,28.4,12.8,2.0,492.0,05-01-1978
5897,6,0.0,0.0,23.9,7.7,2.0,492.0,06-01-1964
5898,7,0.0,0.0,23.3,7.6,1.0,492.0,07-01-1981
5899,8,8.1,2.0,23.0,9.0,2.0,492.0,08-01-1972
5900,9,0.0,0.0,30.5,15.3,1.0,492.0,09-01-1985
5901,10,63.0,31.3,27.9,16.9,3.0,492.0,10-01-1968
5902,11,212.7,204.5,31.2,17.4,3.0,492.0,11-01-1974
5903,12,200.7,356.5,26.0,17.0,3.0,492.0,12-01-1988
5904,1,302.9,219.1,28.6,16.9,1.0,493.0,01-01-1985
5905,2,138.4,47.1,27.6,17.5,2.0,493.0,02-01-1987
5906,3,109.3,91.8,27.1,16.8,3.0,493.0,03-01-1977
5907,4,23.1,14.2,26.0,17.0,3.0,493.0,04-01-1974
5908,5,0.0,0.0,25.6,11.1,2.0,493.0,05-01-1979
5909,6,0.0,0.0,23.9,7.7,2.0,493.0,06-01-1962
5910,7,0.0,0.0,23.3,7.6,2.0,493.0,07-01-1974
5911,8,27.2,17.3,25.5,9.9,3.0,493.0,08-01-1966
5912,9,0.0,0.0,29.7,13.9,2.0,493.0,09-01-1988
5913,10,30.0,111.8,31.1,15.9,1.0,493.0,10-01-1981
5914,11,434.2,252.6,29.6,15.8,3.0,493.0,11-01-1962
5915,12,161.2,115.5,26.0,17.2,3.0,493.0,12-01-1963
5916,1,226.9,282.8,27.7,16.4,3.0,494.0,01-01-1978
5917,2,138.4,47.1,27.6,17.5,2.0,494.0,02-01-1987
5918,3,6.1,0.8,27.1,16.8,3.0,494.0,03-01-1968
5919,4,0.0,0.0,26.0,13.7,2.0,494.0,04-01-1965
5920,5,0.0,0.0,24.6,10.2,2.0,494.0,05-01-1971
5921,6,0.0,0.0,21.5,7.1,2.0,494.0,06-01-1962
5922,7,0.0,0.0,22.7,9.6,2.0,494.0,07-01-1973
5923,8,1.0,32.5,27.2,11.5,1.0,494.0,08-01-1982
5924,9,25.2,13.5,30.1,15.3,1.0,494.0,09-01-1986
5925,10,30.0,111.8,31.1,15.9,1.0,494.0,10-01-1981
5926,11,266.2,140.1,29.6,15.8,3.0,494.0,11-01-1970
5927,12,243.9,208.6,30.2,17.3,2.0,494.0,12-01-1968
5928,1,325.2,194.5,27.7,16.4,3.0,495.0,01-01-1964
5929,2,286.9,261.0,26.8,17.2,3.0,495.0,02-01-1988
5930,3,86.4,95.1,26.7,16.9,3.0,495.0,03-01-1984
5931,4,23.1,14.2,26.0,13.7,3.0,495.0,04-01-1974
5932,5,0.0,0.0,24.6,10.2,2.0,495.0,05-01-1968
5933,6,0.0,0.0,23.9,7.7,2.0,495.0,06-01-1973
5934,7,0.0,0.0,24.9,9.4,2.0,495.0,07-01-1973
5935,8,0.0,0.0,23.0,9.0,2.0,495.0,08-01-1978
5936,9,5.3,3.0,30.5,15.3,2.0,495.0,09-01-1968
5937,10,115.6,55.2,27.9,16.9,3.0,495.0,10-01-1983
5938,11,310.4,232.5,30.0,18.2,3.0,495.0,11-01-1963
5939,12,295.9,317.2,27.7,17.8,3.0,495.0,12-01-1970
5940,1,254.9,149.9,27.7,16.4,3.0,496.0,01-01-1979
5941,2,85.9,60.3,27.9,17.1,3.0,496.0,02-01-1964
5942,3,45.1,14.5,27.1,16.8,3.0,496.0,03-01-1973
5943,4,0.0,0.0,26.0,13.7,2.0,496.0,04-01-1984
5944,5,0.0,0.0,25.2,11.3,2.0,496.0,05-01-1989
5945,6,0.0,0.0,26.0,10.6,2.0,496.0,06-01-1986
5946,7,0.0,0.0,24.5,8.7,2.0,496.0,07-01-1987
5947,8,0.0,0.0,23.0,9.0,1.0,496.0,08-01-1980
5948,9,5.3,3.0,29.8,14.3,2.0,496.0,09-01-1968
5949,10,167.8,38.2,27.9,16.9,3.0,496.0,10-01-1970
5950,11,230.1,293.2,30.0,18.2,3.0,496.0,11-01-1978
5951,12,156.5,142.5,26.0,17.2,3.0,496.0,12-01-1965
5952,1,85.4,214.4,28.6,16.9,2.0,497.0,01-01-1984
5953,2,66.6,24.3,26.8,17.2,1.0,497.0,02-01-1985
5954,3,84.1,78.3,27.5,16.6,3.0,497.0,03-01-1972
5955,4,1.0,1.1,26.0,15.7,2.0,497.0,04-01-1988
5956,5,0.0,1.4,25.2,11.3,2.0,497.0,05-01-1978
5957,6,0.0,0.0,23.9,7.7,1.0,497.0,06-01-1985
5958,7,0.0,0.0,22.4,8.5,2.0,497.0,07-01-1968
5959,8,0.0,0.0,26.1,10.1,2.0,497.0,08-01-1977
5960,9,70.9,0.2,29.8,14.3,1.0,497.0,09-01-1982
5961,10,116.6,99.1,29.6,16.8,2.0,497.0,10-01-1984
5962,11,184.1,140.0,31.2,17.4,3.0,497.0,11-01-1969
5963,12,255.3,106.7,27.7,17.8,1.0,497.0,12-01-1990
5964,1,302.9,219.1,28.6,16.9,1.0,498.0,01-01-1985
5965,2,85.9,60.3,26.5,17.9,3.0,498.0,02-01-1964
5966,3,165.3,75.0,28.0,15.3,3.0,498.0,03-01-1979
5967,4,6.9,6.0,26.0,15.7,1.0,498.0,04-01-1982
5968,5,0.0,0.0,26.0,10.4,2.0,498.0,05-01-1973
5969,6,0.0,0.0,21.9,7.1,2.0,498.0,06-01-1965
5970,7,0.0,0.0,24.9,9.4,2.0,498.0,07-01-1964
5971,8,0.0,0.4,26.1,10.1,2.0,498.0,08-01-1984
5972,9,4.6,21.1,28.9,13.3,2.0,498.0,09-01-1965
5973,10,121.7,47.6,31.2,16.2,1.0,498.0,10-01-1985
5974,11,98.9,76.1,31.2,17.4,1.0,498.0,11-01-1981
5975,12,375.5,321.4,27.7,17.8,3.0,498.0,12-01-1974
5976,1,350.7,269.5,27.0,17.0,2.0,499.0,01-01-1989
5977,2,85.9,60.3,27.9,17.1,3.0,499.0,02-01-1964
5978,3,187.3,97.6,26.7,16.9,3.0,499.0,03-01-1961
5979,4,41.0,4.9,26.0,13.5,2.0,499.0,04-01-1972
5980,5,0.0,0.0,25.6,11.1,2.0,499.0,05-01-1968
5981,6,0.0,0.0,21.5,7.1,2.0,499.0,06-01-1983
5982,7,0.0,0.0,22.7,9.6,2.0,499.0,07-01-1962
5983,8,0.0,0.0,26.7,8.9,2.0,499.0,08-01-1969
5984,9,5.5,23.2,28.9,13.3,2.0,499.0,09-01-1989
5985,10,63.0,31.3,31.2,16.2,3.0,499.0,10-01-1968
5986,11,336.9,447.0,31.2,17.4,3.0,499.0,11-01-1968
5987,12,162.8,298.2,26.0,17.2,3.0,499.0,12-01-1972
5988,1,226.9,282.8,28.6,16.9,3.0,500.0,01-01-1978
5989,2,116.0,78.1,27.6,17.5,3.0,500.0,02-01-1973
5990,3,161.8,116.6,27.1,16.8,3.0,500.0,03-01-1967
5991,4,0.0,5.3,26.0,13.7,2.0,500.0,04-01-1989
5992,5,0.0,0.0,23.6,10.9,1.0,500.0,05-01-1981
5993,6,0.0,0.0,21.5,7.1,2.0,500.0,06-01-1974
5994,7,0.0,0.0,22.4,8.5,2.0,500.0,07-01-1961
5995,8,0.0,0.0,23.0,9.0,1.0,500.0,08-01-1980
5996,9,5.5,23.2,28.9,13.3,2.0,500.0,09-01-1989
5997,10,45.0,68.6,27.9,16.9,3.0,500.0,10-01-1962
5998,11,177.8,100.9,31.3,18.4,2.0,500.0,11-01-1967
5999,12,161.2,115.5,30.2,17.3,3.0,500.0,12-01-1963
6000,1,350.7,269.5,27.0,17.0,2.0,501.0,01-01-1989
6001,2,229.7,72.1,27.0,14.9,3.0,501.0,02-01-1979
6002,3,122.0,179.0,28.0,15.3,3.0,501.0,03-01-1980
6003,4,12.4,10.1,26.0,15.7,3.0,501.0,04-01-1963
6004,5,0.0,0.0,23.6,10.9,2.0,501.0,05-01-1967
6005,6,0.0,0.0,21.5,7.1,2.0,501.0,06-01-1989
6006,7,0.0,0.0,24.7,8.2,2.0,501.0,07-01-1968
6007,8,0.0,0.0,26.1,10.1,2.0,501.0,08-01-1974
6008,9,7.8,0.0,29.7,13.9,2.0,501.0,09-01-1975
6009,10,63.0,31.3,33.2,17.6,3.0,501.0,10-01-1968
6010,11,322.7,152.0,30.0,18.2,2.0,501.0,11-01-1961
6011,12,139.4,208.1,30.2,17.3,1.0,501.0,12-01-1981
6012,1,254.9,149.9,27.7,16.4,3.0,502.0,01-01-1979
6013,2,248.6,110.8,26.5,17.9,3.0,502.0,02-01-1975
6014,3,72.1,30.9,27.1,16.8,3.0,502.0,03-01-1974
6015,4,0.0,7.7,26.0,13.5,1.0,502.0,04-01-1985
6016,5,0.0,0.0,24.6,10.2,2.0,502.0,05-01-1961
6017,6,0.0,0.0,25.5,11.0,2.0,502.0,06-01-1988
6018,7,0.0,0.0,24.9,9.4,2.0,502.0,07-01-1970
6019,8,0.0,0.0,26.7,8.9,2.0,502.0,08-01-1989
6020,9,0.0,0.0,31.0,14.4,2.0,502.0,09-01-1988
6021,10,30.0,111.8,31.1,15.9,1.0,502.0,10-01-1981
6022,11,126.1,84.7,31.3,18.4,3.0,502.0,11-01-1980
6023,12,130.1,114.9,26.0,17.0,3.0,502.0,12-01-1982
6024,1,235.5,237.9,26.3,17.8,1.0,503.0,01-01-1982
6025,2,101.2,89.2,26.5,17.9,3.0,503.0,02-01-1965
6026,3,53.4,54.8,27.1,16.8,2.0,503.0,03-01-1966
6027,4,0.8,0.0,26.0,13.7,2.0,503.0,04-01-1969
6028,5,0.0,0.0,25.2,11.3,1.0,503.0,05-01-1985
6029,6,0.0,0.0,26.0,10.6,2.0,503.0,06-01-1975
6030,7,0.0,0.0,24.5,8.7,1.0,503.0,07-01-1986
6031,8,0.0,2.8,26.1,10.1,2.0,503.0,08-01-1964
6032,9,25.7,54.0,30.5,15.3,3.0,503.0,09-01-1987
6033,10,189.4,95.6,29.6,16.8,1.0,503.0,10-01-1986
6034,11,336.9,447.0,29.6,15.8,3.0,503.0,11-01-1968
6035,12,299.4,203.3,30.2,17.3,2.0,503.0,12-01-1969
6036,1,324.0,279.1,28.6,16.9,3.0,504.0,01-01-1971
6037,2,190.8,123.8,26.8,17.2,3.0,504.0,02-01-1969
6038,3,155.5,86.3,28.0,15.3,2.0,504.0,03-01-1975
6039,4,0.0,7.7,26.0,13.5,1.0,504.0,04-01-1985
